  0.99894025871852769263430826073462E+00  0.46025639717020318273893284137461E-01
  0.99891643401973364051278028085792E+00  0.46539852226872491197550832453370E-01
  0.99890648797864084852843375843742E+00  0.46752842418161550381570780960947E-01
  0.99889882531947800368588560249864E+00  0.46916274099367374076917694799542E-01
  0.99889234462594363959531876907377E+00  0.47054052404495883904528419995293E-01
  0.99888661927368568261055850855206E+00  0.47175436786392413665740728336477E-01
  0.99888146451873483423100052200924E+00  0.47284456652344884928379969565573E-01
  0.99887691012052701271598445247478E+00  0.47380570153477468668817099759068E-01
  0.99887305693034596896544554507428E+00  0.47461733413623030239760386174262E-01
  0.99887007687076952218237370968505E+00  0.47524409856230573083476098023801E-01
  0.99886844535843144688349074236030E+00  0.47558688661802386751286229643863E-01
  0.99886583249185064130154465817886E+00  0.47613534634200133821942319567510E-01
  0.99886104726866085320325031272042E+00  0.47713816126506468009115401438035E-01
  0.99885483567449256604844022262634E+00  0.47843675127256403179551581662516E-01
  0.99884745810455350026406515710380E+00  0.47997452412312885812553424048959E-01
  0.99883906124006385559345438091656E+00  0.48171877076443333674901424457827E-01
  0.99883017260098714989207922418168E+00  0.48355830071277021206579290009921E-01
  0.99882125008387610033059772329301E+00  0.48539781425991580563887490846514E-01
  0.99881229368903333827659729924721E+00  0.48723731134347802636441093486270E-01
  0.99880330341676264415282002382861E+00  0.48907679190106534154563447811348E-01
  0.99879427926736894742685908265470E+00  0.49091625587028677900903992120592E-01
  0.99878925121288870574372798074776E+00  0.49193817310685466284086111157109E-01
  0.99878421270265338684028265367137E+00  0.49296008519360235698369362163762E-01
  0.99877916373671573600679388475449E+00  0.49398199211983204658169098488941E-01
  0.99877410431512860798831744847946E+00  0.49500389387484597080152676251714E-01
  0.99876903443794496698414080429828E+00  0.49602579044794642294438330081833E-01
  0.99876367068041030383798126597869E+00  0.49710462973029281604557672094964E-01
  0.99875756842185480854401343110845E+00  0.49832916030110164134113160242262E-01
  0.99875031054943403666611104856546E+00  0.49978167007295003520331885902021E-01
  0.99874082020269958751819100544927E+00  0.50167460179272534663051868057355E-01
  0.99871776062003072523430501918071E+00  0.50624446882025343677163647882503E-01
  0.99869449193723166931519399753511E+00  0.51081422985609046656293449629926E-01
  0.99868479249037432303208481348830E+00  0.51270705558417841619553260501707E-01
  0.99867732551783795051887641866559E+00  0.51415945936434314681825878059020E-01
  0.99867101415917415108933293437333E+00  0.51538388394347200742941577672028E-01
  0.99866544130153848030717534369849E+00  0.51646261723414213440119707106194E-01
  0.99866015186925663414270397897106E+00  0.51748440251598648767788957136077E-01
  0.99865485198257117816308685993266E+00  0.51850618238058174419235097864798E-01
  0.99864954164153759385959239563679E+00  0.51952795681723147324704449173598E-01
  0.99864422084621147216409760101829E+00  0.52054972581523930096649956484987E-01
  0.99863888959664851344850614713020E+00  0.52157148936390891040928614575666E-01
  0.99862926700293657325340104471403E+00  0.52341064998503947224972946996825E-01
  0.99861961053800454745483335894874E+00  0.52524979285327823872093092941237E-01
  0.99860992020217996125136168155015E+00  0.52708891790624569129952635018910E-01
  0.99860019599579148866473086273362E+00  0.52892802508156291571539697807236E-01
  0.99859043791916895252872414033265E+00  0.53076711431685160406741954087809E-01
  0.99858115408455778158283864598889E+00  0.53251091135794295266814040786658E-01
  0.99857294402370055655518346081168E+00  0.53404826222349932218697776635871E-01
  0.99856599255810658831902992420330E+00  0.53534647719429495424549821992447E-01
  0.99856061288274072594424170380993E+00  0.53634899079286204510890952446522E-01
  0.99855766638299482286778190824097E+00  0.53689728140004685885558926712316E-01
  0.99855397902471453046253362338579E+00  0.53758264238254321955641554451476E-01
  0.99854722479533712106121055040740E+00  0.53883576844252596515021189035960E-01
  0.99853845502508797417190094443452E+00  0.54045849388369881201789262204763E-01
  0.99852803580624690359593529353062E+00  0.54238009817087698936056238871028E-01
  0.99851617276438503162891931071939E+00  0.54455970544695867933369524086654E-01
  0.99850426214561344019668147356030E+00  0.54673928677607160746783389387729E-01
  0.99849372205813559547090278392460E+00  0.54866082514524962134422037259258E-01
  0.99848479262223982360910651704551E+00  0.55028346350973821643886575107379E-01
  0.99847787900509134737167940531213E+00  0.55153650264458140849994654497379E-01
  0.99847409117038250437822280169692E+00  0.55222180883035456301427441625065E-01
  0.99847105751601887686112035410593E+00  0.55277005190611800281512140352932E-01
  0.99846550291611175042192308575341E+00  0.55377247010627366636499901962526E-01
  0.99845829502197678302338963820836E+00  0.55507054522890803319025922722876E-01
  0.99844973764763890932737945582585E+00  0.55660770668048005412950417789509E-01
  0.99844000256953804523588333372426E+00  0.55835125762738831918733923505219E-01
  0.99842970261496378451445952870744E+00  0.56019005133927355339093610736777E-01
  0.99841936879593820566878142497861E+00  0.56202882605079384172895050925974E-01
  0.99840900111281180819861898885513E+00  0.56386758169958215271164486064515E-01
  0.99839859956593624019656810202124E+00  0.56570631822327210141353878137974E-01
  0.99838816415566429833612346272305E+00  0.56754503555949795158873418692048E-01
  0.99837944211282076957578908765692E+00  0.56907728530426884690819337053066E-01
  0.99837069655418097267497008304557E+00  0.57060952164501223769356930152880E-01
  0.99836192747995090023182062791873E+00  0.57214174454563787999181097955772E-01
  0.99835313489033709872992835380028E+00  0.57367395397005584641795510886161E-01
  0.99834431878554666853344935568391E+00  0.57520614988217652700518705098430E-01
  0.99833547916578726388223015692437E+00  0.57673833224591063005489430101099E-01
  0.99832661603126709288691662815897E+00  0.57827050102516918298671246733125E-01
  0.99831772938219491752404986037466E+00  0.57980265618386353318856373490145E-01
  0.99830881921878005363114899223624E+00  0.58133479768590534886668779198475E-01
  0.99829988554123237090178099179138E+00  0.58286692549520661989566520034708E-01
  0.99828913408981614610412506393829E+00  0.58470546074113918479837858648172E-01
  0.99827834877871636596436684962249E+00  0.58654397615520020296115182803064E-01
  0.99826752960829884356051548834944E+00  0.58838247167503143767084841169985E-01
  0.99825667657893054040117502750729E+00  0.59022094723827532698109231703097E-01
  0.99824578969097956641309792752477E+00  0.59205940278257498582729385679763E-01
  0.99823543553485840362633394494774E+00  0.59380259704143702062920009620317E-01
  0.99822628186713136493042783645288E+00  0.59533941493255787474848324202084E-01
  0.99821853357365841032539696347451E+00  0.59663717869866248175496001226866E-01
  0.99821253856838260189493618649591E+00  0.59763934315482247137851145004478E-01
  0.99820925553501783732575065205954E+00  0.59818744254835884146255933411371E-01
  0.99820514751119124931781619325808E+00  0.59887256425394195861257685008280E-01
  0.99819762412976911536702093352805E+00  0.60012525206694799831809016596313E-01
  0.99818785835275131094478857296016E+00  0.60174740856506269778835759359430E-01
  0.99817625968002217480504685956547E+00  0.60366833701966989695489988266832E-01
  0.99816305882648500288288817287566E+00  0.60584717496700763104711233706630E-01
  0.99814981041286314688541387685145E+00  0.60802598404717512452279186795843E-01
  0.99813809091424106134710764838514E+00  0.60994683916504113801474964340799E-01
  0.99812816552804057992331670552207E+00  0.61156889878642656106725285117044E-01
  0.99812048281521305956270666711866E+00  0.61282148989130361995485364505483E-01
